user,date,content
DominionEnergy,2021-12-01 20:30:12+00:00,"Applications are now open for the Dominion Energy Educational Equity Scholarships! 📝

Eligible students may receive awards of up to $10,000. 🍎

To see if you qualify, and to apply, visit &gt;&gt;
https://t.co/sLKCLAKjTy https://t.co/4bJ26RXbAM"
DominionEnergy,2021-12-01 19:35:05+00:00,"@cjscalia Hi Christopher. We're sorry to hear you all are experiencing a power outage. Please send us a direct message with your full service address, including zip code. Thank you."
DominionEnergy,2021-11-30 20:28:59+00:00,"@CGdisis Good Afternoon, we are sorry to hear that your home is without power. For further assistance please respond via direct message with your full address including (city/state/zip code)."
DominionEnergy,2021-11-30 18:43:24+00:00,"@nanmade Good Afternoon, we are sorry to hear that your location is without power. For further assistance please respond via direct message with your full address including (city/state/zip code)."
DominionEnergy,2021-11-30 17:01:21+00:00,Want to know why natural gas is a safe energy source for your home? Click the link and learn more today. #ActionsSpeakLouder https://t.co/RB8F9RQoUD https://t.co/n5aa3hOlYu
DominionEnergy,2021-11-30 14:39:44+00:00,@RalphBurtonIII1 Hi Ralph. Thanks for sharing. We never call our customers demanding they make an immediate payment to avoid disconnection. You can read more about how to avoid scams here: https://t.co/jwj0UXKs56
DominionEnergy,2021-11-29 22:01:44+00:00,"@tempsare47 Good afternoon!  We are sorry to hear about your experience.  For further assistance, please reply in a direct message with your full address. Thank you."
DominionEnergy,2021-11-29 19:30:08+00:00,"Oliva Chee, a customer projects designer, has celebrated Native American Heritage Month with her family for as long as she can remember. 

She shares about the customs and traditions that were apart of her traditional Navajo wedding ceremony this summer.

https://t.co/0ut6khKgsH https://t.co/gfopzDdJ4n"
DominionEnergy,2021-11-29 16:40:32+00:00,We're so happy about this exshellent partnership🐢- ensuring the safety of these turtle populations for generations to come💡 https://t.co/wPj9ukJCc4
DominionEnergy,2021-11-29 16:11:09+00:00,"@Gaurav_Pant_us Good Morning, we are truly sorry about the delay. For further assistance, could you reply via direct message with your full address including (city/state/zip code)?"
DominionEnergy,2021-11-29 13:39:02+00:00,"@CeeClark Good morning. We are sorry to hear of the outage you are experiencing. We will be happy to look into this for you. Please send us a DM at your earliest convenience with your full address, including city and zip code."
DominionEnergy,2021-11-29 13:35:24+00:00,"@RealMrGrim Good morning. We are sorry to hear of the outage you are experienced this morning. If you are still experiencing an issue, please send us a DM with your full address, including city and zip code, and we will be happy to look into this for you."
DominionEnergy,2021-11-29 13:32:59+00:00,"@thesewalls Thank you for reaching out to us. We will be happy to look into this charge for you. At your earliest convenience, please send us a DM with your full address, including city and zip code."
DominionEnergy,2021-11-25 15:00:18+00:00,"May your tables be filled with love and gratitude this season, from our family to yours, stay safe this holiday. 🦃 https://t.co/1Us2boYfia"
DominionEnergy,2021-11-24 15:30:43+00:00,"@Lethal_C5K HI. We're sorry to hear you experienced an outage this morning. Please send us a direct message with your full service address, including zip code, so we can better assist."
DominionEnergy,2021-11-23 19:00:22+00:00,We believe that #ActionsSpeakLouder. That’s why we created the EnergyShare program—to help those in our community who need it most. https://t.co/D73a82COLg https://t.co/IJi0zze5bp
DominionEnergy,2021-11-23 17:50:58+00:00,@jtaylor668 Hi James - natural gas and renewable natural gas (RNG) are two different sources of energy. RNG turns farm and food waste into energy. You can learn more about renewable natural gas here: https://t.co/nnHR3Xavaw
DominionEnergy,2021-11-22 19:53:21+00:00,"@Rentalsareweird Thank you for reaching out to us. We are sorry to hear of the issues you are experiencing. At your earliest convenience, please send us a DM with the address including city and state in which the project will be located at and we will be happy to look into this for you."
DominionEnergy,2021-11-22 19:35:33+00:00,"As we shift to more renewable energy sources like wind, solar, hydrogen &amp; renewable natural gas, we remain committed to providing reliable, affordable service to the communities we serve.

Learn more in our Sustainability &amp; Corporate Responsibility report: https://t.co/h1pSmvgQa6 https://t.co/Lx55LQtZxw"
DominionEnergy,2021-11-21 20:32:39+00:00,@jkre1244 Hey there! You can always report your outage on our website or the Dominion Energy app. I see there are two outages on our outage map in Fairfax. One currently has a crew assessing damage and the other has a crew dispatched. You can check the status here: https://t.co/EL0mNnmUd0
DominionEnergy,2021-11-20 03:18:46+00:00,"@PClayAllDay Hi Phillip, social media manager here 👋🏼. If you live on the Northside, crews are working to repair a broken pole causing the outage. Thanks for your patience!"
DominionEnergy,2021-11-19 22:00:19+00:00,"@tonytownsend Hello Tony, We are sorry to hear you are experiencing an outage. Please DM us with your full address including zip code and we will be happy to assist you."
DominionEnergy,2021-11-19 16:07:20+00:00,"Building a culture of diversity, equity &amp; inclusion doesn't happen by chance.

And one important part of creating that culture is reflecting on where we've made meaningful progress &amp; where we still have work to do.

Learn more in our inaugural DE&amp;I report: https://t.co/jTk7rpBAD3 https://t.co/JzPrSFiGuj"
DominionEnergy,2021-11-19 13:57:00+00:00,"@mzstephens0929 Good Morning!  Sorry for the delayed response.  Are you still without power?  For further assistance, please reply in a direct message with your full address. Thank you."
DominionEnergy,2021-11-19 13:55:47+00:00,"@SheIsPatrice_ Good Morning!  Sorry for the delayed response.  Are you still without power?  For further assistance, please reply in a direct message with your full address."
DominionEnergy,2021-11-18 20:03:37+00:00,"@zhirow Hi Zhirow. We're sorry to hear this has happened to you. Please send us a direct message with your full service address, including zip code, so we can look into this further. Thank you."
DominionEnergy,2021-11-18 18:30:15+00:00,"Meeting Dr. Jane Goodall was just one of the many good fortunes that came from Steve Estes' decades of wide-ranging volunteer service. 

A ""true inspiration"", we're celebrating Steve as one of our Volunteers of the Year! 👏

Steve's story here&gt;&gt; https://t.co/wqNCmis00A https://t.co/d8xipUboWe"
DominionEnergy,2021-11-18 17:00:15+00:00,"Earlier this year, the West chapter of our Veteran's Employee Resource group, hosted Plain City's Annual Car Show to raise money for @BlueStarFamily and @abilitycenter  — two nonprofit groups supporting local veterans. https://t.co/cEQIrORqW4"
DominionEnergy,2021-11-18 13:03:50+00:00,"@themugglefucker Good Morning. Sorry for the delayed response. For further assistance, please send us a private message with your full address including city, state, and zip code. Thank you!"
DominionEnergy,2021-11-17 21:09:19+00:00,"When we say we have the best colleagues, we mean we have the BEST colleagues.💙Thank you, @aga_naturalgas for this wonderful feature on one of our Utah employees, Josh Grove. https://t.co/gz1AccqMVV"
DominionEnergy,2021-11-17 17:00:14+00:00,"As scams continue to rise, it is important to know what to look out for to avoid falling victim. Learn more about how to spot a scam. #ActionsSpeakLouder https://t.co/9Bw6cgIEVn https://t.co/hQZmV9Y9mv"
DominionEnergy,2021-11-17 16:14:55+00:00,"Now open: Enrollment for Spring 2022 Project Plant It! 🌻

Any adult who works with youth can register to receive FREE tree seedlings and seed packets of wildflowers that attract pollinators. 🐝

Supplies are limited! Learn more and sign up today &gt;&gt; https://t.co/Aq1iD8QW2j https://t.co/SNbUtLQgB3"
DominionEnergy,2021-11-17 15:55:19+00:00,"@squatchalien Apologies for the inconvenience and frustrations. Typically, we would be knocking before exchanging a meter so not sure what happened, but we do apologize."
DominionEnergy,2021-11-17 14:20:49+00:00,"@MATTAtwoEE Good morning Matt. We are very sorry for this inconvenience. To better serve you, please DM us with your full address including your zip code. Thank you."
DominionEnergy,2021-11-15 13:26:13+00:00,@whatwillmomdon1 Good Morning. Sorry for the delayed response. We apologize to hear of your experience. Please reply in a direct message with the closest full address including zip code. Thank you!
DominionEnergy,2021-11-15 13:06:48+00:00,@Mittelson Good Morning! Sorry for the delayed response. We apologize to hear you lost power. Are you still without service? Please reply in a direct message with your full address including zip code and state. Thank you!
DominionEnergy,2021-11-15 13:04:49+00:00,@LadyBug31789 Good Morning! Sorry for the delayed response. We apologize to hear you lost power. Are you still without service? Please reply in a direct message with your full address including zip code. Thank you!
DominionEnergy,2021-11-12 19:00:12+00:00,"""Ya'll have no idea how much you've helped us"" -Jaime Willis,  founder of Canes for Veterans. 

Harvested wood will soon help hundreds of veterans walk a little easier. 

💙🤍

Read more&gt;&gt; https://t.co/VPFzdBLWbQ https://t.co/ZwShH3HKVN"
DominionEnergy,2021-11-12 13:42:14+00:00,"@ahleclaire Good Morning, sorry for the delayed response. For further assistance please respond via direct message with your full address (include city/state/zip code)."
DominionEnergy,2021-11-12 13:38:13+00:00,"@RPollardRealtor Glad to hear you're back online! Our crews are the best .
💙🤍💪"
DominionEnergy,2021-11-12 13:19:33+00:00,"@carobear_o Good Morning, sorry for the delayed response. For further assistance please respond via direct message with your full address including (city/state/zip code)."
DominionEnergy,2021-11-11 15:00:23+00:00,"Veterans make up one in five of our new hires. 

Roosevelt Jones, a retired master gunnery sergeant for the @USMC , shares about the important role our Veterans employee resource group (ERG) plays in supporting our employees. https://t.co/dANEDKXgCi"
DominionEnergy,2021-11-10 18:04:48+00:00,"@James_Brown79 Good afternoon James. We are sorry to hear that you are without heat. To better serve you, please DM us providing your full address with zip code. Thank you."
DominionEnergy,2021-11-10 17:01:04+00:00,"Saving energy means saving money. From checking your air filter to upgrading your attic insulation, follow a few easy tips and save. #ActionsSpeakLouder https://t.co/KcjqlpdtHH https://t.co/ZVIOIjCK8J"
DominionEnergy,2021-11-10 17:00:25+00:00,"Diego's passion for renewable energy stems from his desire to make his daughter proud.

As an electrical engineer supporting our Coastal Virginia Offshore Wind project, his work will help us generate enough clean energy to power up to 660,000 homes. https://t.co/KYwdQUJ6wc"
DominionEnergy,2021-11-08 18:15:17+00:00,"Take a look at what it's like to fish the two offshore wind pilot turbines that are part of our Coastal Virginia Offshore Wind project.

Since the turbines were installed &amp; began producing power a little over a year ago, the area has become a haven for all kinds of marine life. https://t.co/bNIQroMKl6"
DominionEnergy,2021-11-08 16:16:22+00:00,@Student_At_62 Hi there! Sorry for the delay. Are you still experiencing issues?
DominionEnergy,2021-11-08 15:00:09+00:00,"We're hosting a virtual career fair on November 16th for our Virginia Customer Account Management (CAM) team.

Our CAM team members work directly with customers to answer questions and provide support when they need us most.
Learn more and sign up today &gt;&gt; https://t.co/yWtFlu13FS https://t.co/X07MUcLRIP"
DominionEnergy,2021-11-08 13:50:59+00:00,"@DiverseNovelist Good Morning. We are sorry to hear of the outage you experienced yesterday and apologize for the inconvenience. Has your power been restored? If not, please send us a DM with your full address, including city and zip code, and we will be happy to look into this for you."
