,user,content,prediction
1075,WasteManagement,Hello apologize service missed week Please private message us complete service address look Thank dm,B
1076,WasteManagement,Hello sorry hear service concerns recycling pickup When moment please direct message us complete service address rb,C
1077,WasteManagement,Hello never want see Please direct message us cross streets time day investigate immediately Thank dm,B
1078,WasteManagement,Hello apologies missed service If could send us complete service address direct message look Thank dm,C
1079,WasteManagement,Hello certainly understand sorry frustrations If still would like assistance please direct message us complete service address – happy look rb,C
1080,WasteManagement,🎶 Don ’ stop us ’ good time… Greenestshow RecycleRight ZeroWaste WMPO,B
1081,WasteManagement,Hello sorry hear service concerns getting picked When moment please direct message us complete service address rb,C
1082,WasteManagement,Hello apologize extended hold times Please know implemented callback feature matters tend want lose place line If still need assistance please direct message us complete service address rb,C
1083,WasteManagement,Hello understand position disappointed see go Waste Management customer happy help Please let us know anything assist To clarify direct message button mail button rb,B
1084,WasteManagement,Hello thank notifying us forwarded appropriate team review We handle necessary appreciate taking time reach Have wonderful rest day rb,B
1085,WasteManagement,Hello apologize missed service Please direct message complete service address take look Thank dm,C
1086,WasteManagement,Hello understand highway sign picture assist customers across country would ask specifics pulls many different addresses Once clarified happy assist rb,C
1087,WasteManagement,Hello may also email us wish But direct messaging buttonlink click main page bring new menu direct message us Please let us know would like rb,B
1088,WasteManagement,Hello sorry hear equipment left yard Would please direct message us complete service address may look rn,C
1089,WasteManagement,Hello sorry hear delayed service issue one representatives We wish lose customer would happy review concerns Will please direct message us complete service address would like assistance rn,B
1090,WasteManagement,Hello sorry hear unable access website We would happy look issue Please direct message us completed service address rn,B
1091,WasteManagement,Hello sorry hear frustrations driver trash When moment please direct message us complete address occurred including street number name city state zip code time day We happy review rb,B
1092,WasteManagement,Hello certainly understand sorry frustrations service We would still like assist would like us please direct message us complete service address moment rb,C
1093,WasteManagement,Hello help ready reach Thank sr,C
1094,WasteManagement,Hello apologies service concerns Please direct message us complete service address may take close look Thank dm,D
1095,WasteManagement,Hello understand billing frustrating If would like us look concerns please direct message us complete service address Thank dm,D
1096,WasteManagement,Hello understand billing frustrating change mind happy assist direct message including complete service address Thank dm,C
1097,WasteManagement,Hello apologies service delays area We return service next scheduled day 129 May please confirm completed Thank dm,C
1098,WasteManagement,Hello sorry frustration regarding billing concerns When able please direct message us complete service address rb,C
1099,WasteManagement,Hello understand billing changes frustrating please direct message us full service address take close look Thank dm,D
1100,WasteManagement,Hello apologies missed yard waste service Please direct message us complete service address look issue Thank dm,C
1101,WasteManagement,Hello apologies service concerns please direct message complete service address us take close look Thank dm,D
1102,WasteManagement,Hello sorry hear service missed please direct message account details may assist dm,B
1103,WasteManagement,Hello sorry hear service concerns missed recycling pickup When moment please direct message us complete service address rb,B
1104,WasteManagement,Just BUY FILL GONE® get home prepped holiday parties,B
1105,WasteManagement,Hello sorry hear container concerns When moment please direct message us complete service address rb,A-
1106,WasteManagement,I understand If provide complete service address able look Please send direct message rn,C
1107,WasteManagement,Hello thank kind words appreciate taking time let us know Have great day rb,B
1108,WasteManagement,If change mind requesting assistance please direct message us complete service address rn,C
1109,WasteManagement,Hello received name street Will provide street number Please send direct message rn,B
1110,WasteManagement,Hello sorry hear service missed Will please Direct Message us complete service address still require assistance rn,C
1111,WasteManagement,Hello welcome WM Family You may find answers looking website rn,B
1112,WasteManagement,Hello something may assist If yes please direct message us concern rn,B
1113,WasteManagement,Hello sorry hear service missed Will please Direct Message us complete service address still require assistance rn,C
1114,WasteManagement,Hello sorry hear yet receive replacement Will please Direct Message us complete service address may look rn,C
1115,WasteManagement,Hello sorry hear service missed Will please Direct Message us complete service address still require assistance rn,C
1116,WasteManagement,Hello understand hear concerns would want clear well Please know however best route resolve contact local code enforcement assistance Apologies inconvenience rb,B
1117,WasteManagement,Hello sorry hear service concerns recycling pickups When moment please direct message us complete service address rb,A-
1118,WasteManagement,Hello sorry hear container placement concerns When moment please direct message us complete service address rb,C
1119,WasteManagement,Hello sorry hear frustrations driver When moment please direct message us complete address occurred including street number name city state zip code time day We happy review rb,B
1120,WasteManagement,Hello sorry hear service concerns trash pickup When moment please direct message us complete service address rb,C
1121,WasteManagement,Hello sorry hear service concerns containers handled When moment please direct message us complete service address along details clarifying exactly happened rb,C
1122,WasteManagement,Hello sorry hear concerns commodity disposal When moment please direct message us complete service address research rb,A-
1123,WasteManagement,Hello certainly understand sorry frustrations pickups If would still need assistance please direct message us complete service address – best way us get remedying rb,C
1124,WasteManagement,Hello sorry hear service concerns container placement When moment please direct message us complete service address rb,B
1125,WasteManagement,Hello understand appreciate reaching us via email We touch soon rb,D
1126,WasteManagement,Hello certainly understand sorry frustrations pickup concerns When able please direct message us complete service address – happy look pull account rb,C
1127,WasteManagement,Hello sorry hear frustrations driver When moment please direct message us complete address occurred including street number name city state zip code time day happened We happy review rb,B
1128,WasteManagement,Hello sorry hear service concerns container unduly removed When moment please direct message us complete service address rb,B
1129,WasteManagement,Hung tree show care Annually team members across WM dedicate thousands hours 75 WHCcertified sites across North America This year excited highlight friends Global Giving Campaign,B
1130,WasteManagement,Hello certainly understand apologize inconvenience Please know working resolve pickup concerns ensure trash left behind If concerns service ask please notify us soon possible may assist rb,C
1131,WasteManagement,Hello would happy assist Yes post notes recyclable rb,C
1132,WasteManagement,Hello apologies service delays coming holiday Please direct message complete service address look Thank sr,C
1133,WasteManagement,Hello apologies missed service May please include complete service address daytime number may take close look Thank sr,C
1134,WasteManagement,Hello sorry hear service concerns pickups If would like assistance please direct message us complete service address rb,D
1135,WasteManagement,Hello something doesnt sound right want take close look Please direct message complete service address follow Thank sr,B
1136,WasteManagement,Hello great news Do hesitate reach future sr,B
1137,WasteManagement,Hello understand delivery delays frustrating We shipment arriving soon May please confirm trash completed yesterday Thank sr,B
1138,WasteManagement,Hello sorry hear trash service missed Would please direct message us complete service address may look rn,C
1139,WasteManagement,Hello sorry hear missed services canceled account We would happy look Will please direct message us complete service address rn,B
1140,WasteManagement,Hello sorry hear bad experiences We would happy address billing issues Please direct message us complete service address would like assistance rn,C
1141,WasteManagement,Hello generically speaking costs run trucks pickup recycling get sorted recycling facility However would need provide complete service address via direct message review invoices rn,C
1142,WasteManagement,Hello sorry hear received replacement Would please direct message us complete service address may look rn,C
1143,WasteManagement,Hello something sound right We would happy look Will please Direct Message us complete service address review rn,B
1144,WasteManagement,Hello may please advise mobile app desktop site Thank sr,B
1145,WasteManagement,Hello thank reaching 4047946707 This number able assist container request sr,D
1146,WasteManagement,Hello never want see Please direct message complete service address follow Thank sr,B
1147,WasteManagement,Hello apologies missed service Please direct message complete service address follow Thank sr,B
1148,WasteManagement,Hello apologies material left behind Please direct message complete service address follow Thank sr,B
1149,WasteManagement,Hello sorry hear service concerns yard waste When moment please direct message us complete service address rb,C
1150,WasteManagement,Hello certainly understand sorry frustrations missed recycling pickup When able please direct message us complete service address – happy look rb,C
1151,WasteManagement,Hello please direct message us complete address may look thissc,B
1152,WasteManagement,Hello apologies missed service Please direct message complete service address follow Thank sr,B
1153,WasteManagement,Hello please direct message us complete address phone number may assist yousc,A-
1154,WasteManagement,Hello please direct message complete address phone may assist yousc,C
1155,WasteManagement,Hello apologies service concern Please direct message complete service address take close look Thank sr,C
1156,WasteManagement,Hello understand billing frustrations Please direct message complete service address may take close look Thank sr,C
1157,WasteManagement,Hello apologies missed service May please confirm complete service address may follow Thank sr,C
1158,WasteManagement,Hello sorry hear frustrations driver When moment please direct message us complete address occurred including street number name city state zip code time day We happy review rb,B
1159,WasteManagement,Hello would like assist Please direct message us complete address phone may sosc,C
1160,WasteManagement,We ’ excited host large zero waste sporting event alongside partners The Thunderbirds The 2022 already shaping best one yet Follow us WMPO announcements info Greenestshow RecycleRight ZeroWaste,B
1161,WasteManagement,Hello apologies service concern The video playing Please direct message complete service address may assist Thank sr,C
1162,WasteManagement,Hello apologies must take close look Please direct message complete service address follow Thank sr,B
1163,WasteManagement,Hello thank assisting error We submitted team repair sr,B
1164,WasteManagement,Hello apologies service concern Please include complete service address may take close look Thank sr,C
1165,WasteManagement,Hello apologies missed service Please direct message complete service address follow Thank sr,B
1166,WasteManagement,Hello employee may report concerns 18002659381 A case opened review Thank sr,B
1167,WasteManagement,Show support local businesses SmallBusinessSaturday WM honored work many incredible businesses environmentally conscious waste solutions Find,B
1168,WasteManagement,Were wishing team members happy Thanksgiving,B
1169,WasteManagement,Hello please direct message us complete address may look thissc,B
1170,WasteManagement,Hello apologies missed service Please direct message complete service address follow Thank sr,B
1171,WasteManagement,Hello sorry hear service concerns missed trash pickups When moment please direct message us complete service address rb,A-
1172,WasteManagement,Hello apologies application error received This remedied Friday I would happy check back Monday return office Thank sr,B
1173,WasteManagement,Hello hesitate reach future sr,C
1174,WasteManagement,Hello apologies container serviced I placed call request follow shortly confirm contacted Thank sr,B
1175,WasteManagement,Hello may confirm yard waste removed Thank sr,B
1176,WasteManagement,Hello sorry hear bag experience Bagster service If would like assistance please direct message us Bagster Order number complete service address phone number may follow uo rn,A-
1177,WasteManagement,Hello apologies missed service Please direct message complete service address follow Thank sr,B
1178,WasteManagement,Hello sorry confusion frustration regarding billing concerns When moment please direct message us complete service address may confirm working correct account rb,C
1179,WasteManagement,Autumnatically save Bagster® bag using code 100WMFLL save collection Offer ends 113021,D
1180,WasteManagement,Thank contacted appropriate area issue rn,B
1181,WasteManagement,Hello love trash truck Please visit retail website rn,B
1182,WasteManagement,Hello apologies received address previously We definitely want assist look forward receiving direct message follow right away sr,B
1183,WasteManagement,Hello understand service delay frustrating You working corporate team member concern She follow shortly Thank sr,C
1184,WasteManagement,Hello James sorry hear missed services We would happy look Will please direct message us complete service address You need follow Waste Management Twitter rn,B
1185,WasteManagement,Hello sorry hear service concerns containers When moment please direct message us complete service address rb,A-
1186,WasteManagement,Thank Melissa bringing attention Safety high priority Waste Management Did occur today rn,B
1187,WasteManagement,Hello apologies container removal Please direct message complete service address follow Thank sr,B
1188,WasteManagement,Hello sorry confusion frustration regarding billing concerns When moment please direct message us complete service address rb,C
1189,WasteManagement,Hello direct message us complete address assist yousc,C
1190,WasteManagement,Hello apologies missed service Please direct message complete service address follow Thank sr,B
1191,WasteManagement,Hello apologies missed service Please direct message complete service address follow Thank sr,B
1192,WasteManagement,Hello thank confirming Do hesitate reach future Thank sr,C
1193,WasteManagement,Hello apologies mailbox hit Please direct message complete service address may follow Thank sr,B
1194,WasteManagement,Hello sorry see service completed Please direct message complete service address follow Thank sr,C
1195,WasteManagement,Hello apologies missed service Please direct message complete service address follow Thank sr,B
1196,WasteManagement,Hello sorry hear Please direct message us complete service address issue would happy assist rn,C
1197,WasteManagement,Hello apologies yard waste concern Please direct message complete service address may take close look thisThank sr,C
1198,WasteManagement,Hello I would confused well If would like assistance please Direct Message us complete service address rn,B
1199,WasteManagement,Hello sorry hear service alerts concern see point When moment please direct message us complete service address research rb,B
