,user,content,score,prediction
202,3M,Hello Were sorry hear experience Please send us private message good assist Thank,D,D
203,3M,Hello We sorry hear trouble Please connect Scotch Painters Tape Product Support Team directly 18004943552 MF 8am430pm CT Thank,D,D
204,3M,Hello We sorry hear trouble We would expect Please connect Command Brand product support team directly Thank,D,D
205,3M,Tune Whats Next 3M get inside scoop late projects cool innovations focused improving lives around world – straight people driving 🔔 Subscribe Apple Podcasts Spotify Google Podcasts,D,D
206,3M,Your lungs take roughly 10 breaths every minute work Learn air flows lungs ScienceAtHome 😮‍💨,D,D
207,3M,Hello – Thank reaching us We shared appropriate team Thank,D,D
208,3M,According US CDC N95 respirators protect wearer provide source control protect others Note source control refers use face coverings face masks respirators cover ones mouth nose prevent spread respiratory secretions,D,D
209,3M,Which YoungScientist innovation think improve lives Cast vote Improving Lives Award amp register virtual final event See Americas Top YoungScientist amp Improving Lives winner 1019,D,D
210,3M,Hello Thank reaching us For product information availability please connect 3M India team link good assist The help center reached local business hours Thank,D,D
211,3M,Teachers lifechanging influence students go pursue dreams create good world Tag teacher want thank WorldTeachersDay 🍎📚🎓,D,D
212,3M,Hello We recommend obtaining PPE 3M authorized distributors offers great assurance receive authentic 3M products Please refer following information help detecting fraud avoiding counterfeit products,D,D
213,3M,We pretty excited 🤩,D,D
214,3M,Sorry hear difficulty Please contact product support team 18004943552 MonFri 8am430pm CT gather details good assist,D,D
215,3M,Hello Thank messaging us For product information please connect 3M Australia team link good assist Thank,D,D
216,3M,Sorry hear difficulty This page managed team US recommend contact 3M Canada assistance You find contact information link,D,D
217,3M,Sorry hear difficulty Please contact product support team 18009347355 MonFri 8am430pm CT gather details good assist,D,D
217,3M,Sorry hear difficulty Please contact product support team 18009347355 MonFri 8am430pm CT gather details good assist,D,D
218,3M,Sorry hear difficulty Please contact product support team 18009347355 MonFri 8am430pm CT gather details good assist,D,D
218,3M,Sorry hear difficulty Please contact product support team 18009347355 MonFri 8am430pm CT gather details good assist,D,D
219,3M,Answer 13000 One YoungScientist working reduce eliminate use oversized boxes Learn,D,D
220,3M,Science Solves How many cardboard packages typical household use year 📦,D,D
221,3M,It ’ Manufacturing Day Thank 50000 growing innovative 3Mers bringing science life plants distribution centers around world MFGDay21 ⚙️🏭,D,D
222,3M,How clean clean launched worlds first consumer home cleaning test kit Clean Scan Understand cleanliness home effectiveness cleaning routine using science See works,D,D
223,3M,Hello – Thank reaching us With greatly increased supply N95 respirators ’ resumed sales customers Look 3M N95s local home improvement stores industrial safety supply stores authorized online retailers Thank,D,D
224,3M,Hello Sheila We sorry hear trouble This would expect Please connect Command Brand UK product support team directly may gather details experience,D,D
225,3M,Hello Were sorry hear experience Please connect 3M Safety Equipment support team link local business hours good assist Thank,D,D
226,3M,Hello Were sorry hear experience Please connect 3M Kenya team close 3M subsidiary location handle inquiries region The help center reached link Thank,D,D
227,3M,3Ms YoungScientist Challenge sparks wonder students work 3M Scientist Mentors build creative solutions using science make world good place Meet years finalists amp stay tuned final event Oct 19th,D,D
228,3M,Hello Were sorry hear experience Please provide country youre connect 3M team region Thank,D,D
228,3M,Hello Were sorry hear experience Please provide country youre connect 3M team region Thank,D,D
228,3M,Hello Were sorry hear experience Please provide country youre connect 3M team region Thank,D,D
228,3M,Hello Were sorry hear experience Please provide country youre connect 3M team region Thank,D,D
229,3M,Challenge Inflate balloon using science Watch ScienceAtHome experiment shows create chemical reaction two common ingredients right kitchen blow balloon 🎈🎈 See new experiments,D,D
230,3M,Hello Sean We sorry hear It would expect Please connect Command Product Support Team directly may gather details help,D,D
231,3M,We less one month away 3M YoungScientist Challenge Watch shares simple ScienceAtHome experiment could help inspire next YoungScientist journey,D,D
232,3M,Hello Were sorry hear experience Please send us direct message gather information good assist Thank,D,D
233,3M,Can science help build good rocket Find ways launch farthest paper rocket new ScienceAtHome experiment 🚀 Learn,D,D
234,3M,Hello As pandemic unfolds continue work local regional governments help direct respirators serve areas critical need For information please connect local 3M office Thank,D,D
235,3M,Hi We recommend obtaining PPE 3M authorized distributors dealers offers great assurance receive authentic 3M products Please refer information following page help detecting fraud Thank,D,D
236,3M,Hello Thank asking The Command Jumbo Hooks use two Large Refill Strips,D,D
237,3M,Hello We sorry hear And looked You receiving reply message Thank reaching,D,D
238,3M,At 3M sustainable means protecting natural resources amp empowering communities This great purpose drove us join amp commit using 100 renewable electricity global footprint 2050 Proud recognized RE100Awards,D,D
239,3M,Were sorry hear experience Please send us direct message connect correct team Thank,D,D
240,3M,Hello Thank reaching us For product availability please connect 3M New Zealand team link good assist Thank,D,D
241,3M,Hello Thank messaging us For product information availability please connect 3M Brazil team link good assist Thank,D,D
242,3M,Hello We sorry hear We would expect product like Please connect ScotchBrite Product Support Team directly help,D,D
243,3M,Were using science innovation reduce carbon emissions accelerate global climate solutions This ClimateWeek proud report approaching 50 renewable electricity use global operations,D,D
244,3M,Hello Caitlin Thank messaging us For product usage information please connect 3M Bonding Assembly support team link good assist Thank,D,D
245,3M,Hello Thank reaching us For product availability please connect 3M Costa Rica team link good assist The help center reached local business hours Thank,D,D
246,3M,Hello Thank reaching us Please provide country youre connect 3M team region Thank,D,D
247,3M,Hello Were sorry hear experience The 3M Saudi Arabia team reached link local business hours good assist Thank,D,D
248,3M,Hello We sorry hear trouble Please connect Command support team directly Thank,D,D
249,3M,Hello We sorry see Your experience would expect Please connect Scotch Painters Tape product support team directly Thank,D,D
250,3M,Hello We sorry hear trouble We would like learn experience Please connect Helps Team directly Thank,D,D
251,3M,Hello Angela We sorry see It would expect removing Command Brand Adhesives Please connect Command Brand Product Support Team directly 18009347355 MF 8am430pm CT Thank,D,D
252,3M,Thank interest kit available download Thank,D,D
253,3M,Believe feel sound Join former 3M YoungScientist Challenge winner teaches frequency sound perceive pitch 🔊 ScienceAtHome,D,D
254,3M,Hello We sorry hear trouble We would expect Command Brand adhesives bond smooth sealed surfaces cleaned rubbing alcohol Please connect Command Brand Support Team directly Thank,D,D
255,3M,Find create constellations chemical reactions The best part 5 easy ScienceAtHome experiments right home 👨‍🔬⭐🌀🪐🌠,D,D
